,round,round_time,sampled_clients,noise_multiplier,noise_multiplier_after_adaptive_clipping,update_clipping_norm,update_stddev,accuracy,loss
201,201,,30,0.640616455078125,0.6557414,0.4921531,0.32272518,,
202,202,,25,0.640616455078125,0.6557414,0.48039252,0.31501326,,
203,203,,32,0.640616455078125,0.6557414,0.48715463,0.31944746,,
204,204,,28,0.640616455078125,0.6557414,0.49810064,0.3266252,,
205,205,,40,0.640616455078125,0.6557414,0.48320708,0.3168589,0.7418177723884583,0.8795093894004822
206,206,,34,0.640616455078125,0.6557414,0.4733725,0.31040993,,
207,207,,22,0.640616455078125,0.6557414,0.50164586,0.32894996,,
208,208,,33,0.640616455078125,0.6557414,0.47558916,0.31186348,,
209,209,,25,0.640616455078125,0.6557414,0.48459157,0.31776676,,
210,210,,31,0.640616455078125,0.6557414,0.4938496,0.32383764,0.7383989095687866,0.8800938725471497
211,211,,30,0.640616455078125,0.6557414,0.4960129,0.3252562,,
212,212,,41,0.640616455078125,0.6557414,0.4644477,0.3045576,,
213,213,,31,0.640616455078125,0.6557414,0.496196,0.32537627,,
214,214,,28,0.640616455078125,0.6557414,0.4599837,0.30163035,,
215,215,,30,0.640616455078125,0.6557414,0.47746786,0.31309545,0.722149670124054,0.9324507117271423
216,216,,25,0.640616455078125,0.6557414,0.47280902,0.31004044,,
217,217,,24,0.640616455078125,0.6557414,0.47061425,0.30860126,,
218,218,,26,0.640616455078125,0.6557414,0.45808995,0.30038854,,
219,219,,36,0.640616455078125,0.6557414,0.45113033,0.29582483,,
220,220,,32,0.640616455078125,0.6557414,0.42632917,0.27956167,0.7450061440467834,0.8475394248962402
221,221,,33,0.640616455078125,0.6557414,0.4711666,0.30896345,,
222,222,,20,0.640616455078125,0.6557414,0.45493117,0.2983172,,
223,223,,24,0.640616455078125,0.6557414,0.47167814,0.30929887,,
224,224,,28,0.640616455078125,0.6557414,0.4785086,0.3137779,,
225,225,,34,0.640616455078125,0.6557414,0.4774047,0.31305403,0.6967962384223938,0.9727984070777893
226,226,,28,0.640616455078125,0.6557414,0.4509625,0.2957148,,
227,227,,38,0.640616455078125,0.6557414,0.4800168,0.31476688,,
228,228,,34,0.640616455078125,0.6557414,0.4894014,0.32092077,,
229,229,,34,0.640616455078125,0.6557414,0.49171463,0.32243764,,
230,230,,39,0.640616455078125,0.6557414,0.4938699,0.32385093,0.7529194951057434,0.8337600231170654
231,231,,32,0.640616455078125,0.6557414,0.46209916,0.30301756,,
232,232,,29,0.640616455078125,0.6557414,0.49516198,0.3246982,,
233,233,,32,0.640616455078125,0.6557414,0.4828481,0.31662348,,
234,234,,16,0.640616455078125,0.6557414,0.46060055,0.30203485,,
235,235,,35,0.640616455078125,0.6557414,0.4738116,0.31069788,0.7208435535430908,0.907867431640625
236,236,,34,0.640616455078125,0.6557414,0.45898288,0.30097407,,
237,237,,26,0.640616455078125,0.6557414,0.47974357,0.3145877,,
238,238,,26,0.640616455078125,0.6557414,0.48260677,0.31646523,,
239,239,,36,0.640616455078125,0.6557414,0.47998866,0.31474844,,
240,240,,24,0.640616455078125,0.6557414,0.46986333,0.30810884,0.7646742463111877,0.8007040619850159
241,241,,29,0.640616455078125,0.6557414,0.47446522,0.31112647,,
242,242,,32,0.640616455078125,0.6557414,0.47665417,0.31256187,,
243,243,,20,0.640616455078125,0.6557414,0.4537778,0.29756087,,
244,244,,25,0.640616455078125,0.6557414,0.47493774,0.31143633,,
245,245,,30,0.640616455078125,0.6557414,0.47017214,0.30831134,0.7535341382026672,0.8308187127113342
246,246,,27,0.640616455078125,0.6557414,0.46430945,0.30446693,,
247,247,,26,0.640616455078125,0.6557414,0.4809435,0.31537455,,
248,248,,27,0.640616455078125,0.6557414,0.4860235,0.3187057,,
249,249,,30,0.640616455078125,0.6557414,0.47555292,0.31183973,,
250,250,,31,0.640616455078125,0.6557414,0.47641268,0.31240353,0.7377842664718628,0.8652729392051697
251,251,,27,0.640616455078125,0.6557414,0.48540395,0.31829947,,
252,252,,29,0.640616455078125,0.6557414,0.461454,0.30259448,,
253,253,,29,0.640616455078125,0.6557414,0.48897234,0.3206394,,
254,254,,26,0.640616455078125,0.6557414,0.47468272,0.3112691,,
255,255,,28,0.640616455078125,0.6557414,0.4967066,0.32571107,0.7606023550033569,0.8185790777206421
256,256,,31,0.640616455078125,0.6557414,0.48031935,0.31496528,,
257,257,,28,0.640616455078125,0.6557414,0.4735798,0.31054586,,
258,258,,32,0.640616455078125,0.6557414,0.48126885,0.3155879,,
259,259,,20,0.640616455078125,0.6557414,0.4923817,0.32287505,,
260,260,,27,0.640616455078125,0.6557414,0.4605804,0.30202165,0.7380147576332092,0.8723113536834717
261,261,,29,0.640616455078125,0.6557414,0.48815504,0.32010347,,
262,262,,33,0.640616455078125,0.6557414,0.4598,0.3015099,,
263,263,,27,0.640616455078125,0.6557414,0.4813854,0.31566435,,
264,264,,27,0.640616455078125,0.6557414,0.47862208,0.3138523,,
265,265,,35,0.640616455078125,0.6557414,0.49426734,0.32411155,0.7735479474067688,0.7769622206687927
266,266,,26,0.640616455078125,0.6557414,0.46591312,0.3055185,,
267,267,,30,0.640616455078125,0.6557414,0.48904258,0.32068548,,
268,268,,27,0.640616455078125,0.6557414,0.46536374,0.30515826,,
269,269,,31,0.640616455078125,0.6557414,0.46541718,0.3051933,,
270,270,,28,0.640616455078125,0.6557414,0.46956983,0.30791637,0.7324830889701843,0.9035882353782654
271,271,,41,0.640616455078125,0.6557414,0.49162805,0.32238087,,
272,272,,34,0.640616455078125,0.6557414,0.46394777,0.30422977,,
273,273,,32,0.640616455078125,0.6557414,0.4684565,0.30718634,,
274,274,,18,0.640616455078125,0.6557414,0.4703237,0.30841073,,
275,275,,32,0.640616455078125,0.6557414,0.4679516,0.30685523,0.7589889168739319,0.8223695158958435
276,276,,32,0.640616455078125,0.6557414,0.483639,0.3171421,,
277,277,,25,0.640616455078125,0.6557414,0.46383134,0.3041534,,
278,278,,28,0.640616455078125,0.6557414,0.4736366,0.3105831,,
279,279,,31,0.640616455078125,0.6557414,0.4756185,0.31188273,,
280,280,,36,0.640616455078125,0.6557414,0.47730455,0.31298834,0.7250307202339172,0.9096820950508118
281,281,,33,0.640616455078125,0.6557414,0.4616404,0.3027167,,
282,282,,25,0.640616455078125,0.6557414,0.48170027,0.31587082,,
283,283,,30,0.640616455078125,0.6557414,0.47045028,0.30849373,,
284,284,,34,0.640616455078125,0.6557414,0.48495317,0.31800386,,
285,285,,35,0.640616455078125,0.6557414,0.49384224,0.3238328,0.7496542930603027,0.8439153432846069
286,286,,26,0.640616455078125,0.6557414,0.46254066,0.30330706,,
287,287,,31,0.640616455078125,0.6557414,0.48213413,0.3161553,,
288,288,,22,0.640616455078125,0.6557414,0.47997317,0.31473827,,
289,289,,27,0.640616455078125,0.6557414,0.4592448,0.30114582,,
